Date,finbert_score,lm_score,CP,Returns,Signal_FinBERT,Signal_Dictionary,Strat_FinBERT,Strat_Dictionary,Cum_BuyHold,Cum_FinBERT,Cum_Dictionary,Strat_Combined
2014-01-15,0.0,0.0,1848.38,0.015912735772506736,-1,-1,-0.015912735772506736,-0.015912735772506736,0.24470656464955287,0.17874888837831765,0.07403563459760074,0.009628154855780982
2014-01-16,0.0,0.0,1845.89,-0.001348033780458889,-1,-1,0.001348033780458889,0.001348033780458889,0.24335853086909398,0.18009692215877654,0.07538366837805963,-0.0008082384522839466
2014-01-17,0.0,-0.05714285714285714,1838.7,-0.0039027458285236156,-1,-1,0.0039027458285236156,0.0039027458285236156,0.23945578504057036,0.18399966798730016,0.07928641420658324,-0.0023367658312643687
2014-01-22,-0.021489691734313966,0.0,1844.86,0.0033445936769336327,-1,-1,-0.0033445936769336327,-0.0033445936769336327,0.24280037871750398,0.18065507431036654,0.07594182052964961,0.002010331035952893
2014-01-23,0.0,0.0,1828.46,-0.008929311341099137,-1,-1,0.008929311341099137,0.008929311341099137,0.23387106737640484,0.18958438565146568,0.08487113187074874,-0.005331981216024861
2014-01-24,-0.22026842335859934,-0.009523809523809526,1790.29,-0.02109646461003822,-1,-1,0.02109646461003822,0.02109646461003822,0.21277460276636662,0.2106808502615039,0.10596759648078696,-0.012514256739263178
2014-01-27,0.0,0.0,1781.56,-0.004888232923261316,-1,-1,0.004888232923261316,0.004888232923261316,0.2078863698431053,0.21556908318476523,0.11085582940404828,-0.0029252784579889704
2014-01-28,0.0,-0.047619047619047616,1792.5,0.006121908511444599,-1,-1,-0.006121908511444599,-0.006121908511444599,0.21400827835454989,0.20944717467332064,0.10473392089260368,0.0036851086297482283
2014-01-30,0.15871502459049225,0.0,1794.19,0.0009423731212173814,-1,-1,-0.0009423731212173814,-0.0009423731212173814,0.21495065147576728,0.20850480155210324,0.1037915477713863,0.0005657079470837868
2014-01-31,-0.5749162673950196,-0.08888888888888888,1782.5899999999997,-0.006486303697573268,1,-1,-0.006486303697573268,0.006486303697573268,0.208464347778194,0.20201849785452997,0.11027785146895956,-0.006486303697573268
2014-02-03,-0.4715075850486755,-0.09523809523809523,1741.89,-0.023096632288166438,-1,-1,0.023096632288166438,0.023096632288166438,0.18536771549002756,0.2251151301426964,0.133374483757126,-0.013685695811624416
2014-02-04,0.0,0.0,1755.2,0.007612079911712782,-1,-1,-0.007612079911712782,-0.007612079911712782,0.19297979540174034,0.21750305023098362,0.1257624038454132,0.004585733508054464
2014-02-05,0.0,-0.06666666666666667,1751.64,-0.0020303185904787225,-1,-1,0.0020303185904787225,0.0020303185904787225,0.19094947681126162,0.21953336882146235,0.12779272243589193,-0.0012168709809914752
2014-02-06,0.15650836626688638,-0.003968253968253968,1773.43,0.012363032529603139,-1,-1,-0.012363032529603139,-0.012363032529603139,0.20331250934086476,0.20717033629185921,0.1154296899062888,0.007466488015996308
2014-02-07,-0.18441970646381378,0.0,1797.02,0.013214212922079903,1,-1,0.013214212922079903,-0.013214212922079903,0.21652672226294467,0.22038454921393913,0.1022154769842089,0.013214212922079903
2014-02-11,-0.20303566257158914,0.0,1819.75,0.012569391616197028,-1,-1,-0.012569391616197028,-0.012569391616197028,0.2290961138791417,0.2078151575977421,0.08964608536801187,0.007591937570705397
2014-02-12,0.0,0.0,1819.2599999999998,-0.0002693040156315499,-1,-1,0.0002693040156315499,0.0002693040156315499,0.22882680986351014,0.20808446161337366,0.08991538938364342,-0.0001615591989900295
2014-02-13,0.0,0.05,1829.83,0.005793241362750644,-1,-1,-0.005793241362750644,-0.005793241362750644,0.23462005122626078,0.20229122025062302,0.08412214802089278,0.003486659662034169
2014-02-14,-0.2798614203929901,0.18333333333333335,1838.63,0.0047976627138052634,-1,1,-0.0047976627138052634,0.0047976627138052634,0.23941771394006606,0.19749355753681774,0.08891981073469804,0.002885949117101198
2014-02-18,0.0,0.0,1840.76,0.0011578007430249318,-1,1,-0.0011578007430249318,0.0011578007430249318,0.240575514683091,0.1963357567937928,0.09007761147772297,0.0006951092079816963
2014-02-19,0.3710463345050812,0.0,1828.75,-0.006545856467982497,-1,-1,0.006545856467982497,0.006545856467982497,0.2340296582151085,0.2028816132617753,0.09662346794570548,-0.003913766536195768
2014-02-20,0.3076261480649312,-0.037037037037037035,1839.78,0.006013325902815458,1,-1,0.006013325902815458,-0.006013325902815458,0.24004298411792394,0.20889493916459076,0.09061014204289002,0.006013325902815458
2014-02-21,-0.8586334586143494,-0.10476190476190475,1836.25,-0.0019205507490625245,1,-1,-0.0019205507490625245,0.0019205507490625245,0.2381224333688614,0.20697438841552823,0.09253069279195254,-0.0019205507490625245
2014-02-24,-0.32090314229329425,0.0,1847.61,0.006167463480648212,-1,-1,-0.006167463480648212,-0.006167463480648212,0.2442898968495096,0.20080692493488003,0.08636322931130433,0.0037126201003932825
2014-02-25,0.0,0.0,1845.12,-0.0013485959587527492,-1,-1,0.0013485959587527492,0.0013485959587527492,0.24294130089075686,0.20215552089363278,0.08771182527005708,-0.0008085752737520285
2014-02-26,0.0,0.0,1845.16,2.1678571816661324e-05,-1,-1,-2.1678571816661324e-05,-2.1678571816661324e-05,0.24296297946257353,0.2021338423218161,0.08769014669824042,1.3007293476097237e-05
2014-02-27,0.4172717332839966,0.0,1854.29,0.004935878866371388,-1,-1,-0.004935878866371388,-0.004935878866371388,0.24789885832894493,0.1971979634554447,0.08275426783186904,0.0029693080581854455
2014-02-28,-0.0668545663356781,-0.04155844155844156,1859.45,0.002778871606797594,1,-1,0.002778871606797594,-0.002778871606797594,0.2506777299357425,0.19997683506224231,0.07997539622507144,0.002778871606797594
2014-03-03,0.0,0.0,1845.7300000000002,-0.007405881878043475,-1,-1,0.007405881878043475,0.007405881878043475,0.24327184805769902,0.2073827169402858,0.08738127810311491,-0.004425926054418734
2014-03-04,-0.22555972635746002,-0.08333333333333333,1873.91,0.015152293854515365,-1,-1,-0.015152293854515365,-0.015152293854515365,0.2584241419122144,0.19223042308577043,0.07222898424859955,0.009164400706963454
2014-03-05,-0.6930168867111206,-0.2857142857142857,1873.81,-5.3365779740162576e-05,-1,-1,5.3365779740162576e-05,5.3365779740162576e-05,0.2583707761324742,0.1922837888655106,0.07228235002833971,-3.2018556494577197e-05
2014-03-06,-0.14495840072631835,-0.025,1877.03,0.001716949158601179,-1,-1,-0.001716949158601179,-0.001716949158601179,0.2600877252910754,0.1905668397069094,0.07056540086973853,0.0010311121799486543
2014-03-07,-0.49369182586669924,-0.045,1878.0400000000002,0.0005379393856073099,-1,-1,-0.0005379393856073099,-0.0005379393856073099,0.2606256646766827,0.1900289003213021,0.07002746148413122,0.00032285621264973213
2014-03-10,-0.3815146565437317,0.02142857142857143,1877.17,-0.0004633562520155964,-1,-1,0.0004633562520155964,0.0004633562520155964,0.2601623084246671,0.1904922565733177,0.07049081773614682,-0.00027794503479021746
2014-03-11,0.0,-0.2,1867.63,-0.0050950761792528144,-1,1,0.0050950761792528144,-0.0050950761792528144,0.2550672322454143,0.1955873327525705,0.06539574155689401,-0.003048721638153046
2014-03-12,-0.4774928689002991,0.0,1868.2,0.00030515307410829926,-1,-1,-0.00030515307410829926,-0.00030515307410829926,0.25537238531952255,0.1952821796784622,0.0650905884827857,0.00018312163871551777
2014-03-13,-0.2383989542722702,-0.027777777777777776,1846.34,-0.01177009932020802,-1,-1,0.01177009932020802,0.01177009932020802,0.24360228599931452,0.20705227899867024,0.07686068780299372,-0.007017519526014785
2014-03-14,-0.18982309103012085,-0.03214285714285714,1841.1300000000003,-0.0028257875816495625,-1,-1,0.0028257875816495625,0.0028257875816495625,0.24077649841766496,0.2098780665803198,0.07968647538464328,-0.0016929144363674957
2014-03-17,0.22536049286524454,0.0,1858.83,0.009567743988496134,-1,-1,-0.009567743988496134,-0.009567743988496134,0.2503442424061611,0.20031032259182366,0.07011873139614715,0.005769827674224634
2014-03-18,-0.17298488616943358,-0.05476190476190477,1872.25,0.00719365860408948,1,-1,0.00719365860408948,-0.00719365860408948,0.2575379010102506,0.20750398119591315,0.06292507279205767,0.00719365860408948
2014-03-19,0.0,-0.047619047619047616,1860.7699999999998,-0.006150535593061424,-1,-1,0.006150535593061424,0.006150535593061424,0.25138736541718915,0.21365451678897457,0.06907560838511909,-0.003678186260101292
2014-03-21,-0.2553437153498332,0.06666666666666667,1866.5199999999998,0.003085354003247877,-1,-1,-0.003085354003247877,-0.003085354003247877,0.25447271942043703,0.21056916278572668,0.06599025438187121,0.0018542548538703636
2014-03-24,0.0,0.0,1857.44,-0.00487653894993725,-1,1,0.00487653894993725,-0.00487653894993725,0.24959618047049978,0.21544570173566394,0.06111371543193396,-0.002918298721533952
2014-03-25,0.6117275953292847,0.0059523809523809494,1865.62,0.004394241920648026,-1,-1,-0.004394241920648026,-0.004394241920648026,0.25399042239114783,0.2110514598150159,0.05671947351128594,0.002642713289075509
2014-03-26,0.0,-0.026695526695526692,1852.56,-0.007024971200665742,1,1,-0.007024971200665742,-0.007024971200665742,0.24696545119048208,0.20402648861435016,0.0496945023106202,-0.007024971200665742
2014-03-27,0.0,0.0,1849.04,-0.0019018808412744233,-1,-1,0.0019018808412744233,0.0019018808412744233,0.24506357034920764,0.2059283694556246,0.05159638315189462,-0.0011399701359124806
2014-03-28,0.0,0.0,1857.62,0.004629512997768188,-1,-1,-0.004629512997768188,-0.004629512997768188,0.24969308334697582,0.20129885645785642,0.04696687015412643,0.0027845534653057444
2014-03-31,0.15534894665082297,-0.027777777777777776,1872.34,0.007892887011329989,-1,-1,-0.007892887011329989,-0.007892887011329989,0.2575859703583058,0.19340596944652644,0.03907398314279644,0.004755604538315912
2014-04-01,0.1510243500982012,0.0,1885.52,0.0070146594306005365,1,-1,0.0070146594306005365,-0.0070146594306005365,0.26460062978890636,0.20042062887712697,0.03205932371219591,0.0070146594306005365
2014-04-02,0.0,0.0,1890.9,0.002849261279041829,1,-1,0.002849261279041829,-0.002849261279041829,0.2674498910679482,0.2032698901561688,0.029210062433154077,0.002849261279041829
2014-04-03,-0.0011748870213826497,0.0,1888.7699999999998,-0.0011270826423900606,-1,-1,0.0011270826423900606,0.0011270826423900606,0.2663228084255581,0.20439697279855887,0.030337145075544136,-0.000675842901272701
2014-04-04,-0.46755216519037884,-0.08333333333333333,1865.09,-0.012616514258563631,-1,-1,0.012616514258563631,0.012616514258563631,0.2537062941669945,0.2170134870571225,0.04295365933410777,-0.00751871494013108
2014-04-07,-0.48211565613746643,-0.08333333333333333,1845.04,-0.010808351829803234,-1,-1,0.010808351829803234,0.010808351829803234,0.24289794233719125,0.22782183888692575,0.053762011163911,-0.006447466875474711
2014-04-08,0.0,0.0,1851.96,0.00374358024432315,-1,-1,-0.00374358024432315,-0.00374358024432315,0.2466415225815144,0.2240782586426026,0.05001843091958785,0.0022506260378310845
2014-04-09,-0.30384761095046997,-0.011111111111111118,1872.18,0.01085898956046606,-1,-1,-0.01085898956046606,-0.01085898956046606,0.25750051214198044,0.21321926908213656,0.03915944135912179,0.006552963548790849
2014-04-10,0.0,0.0,1833.08,-0.021105915074922734,-1,-1,0.021105915074922734,0.021105915074922734,0.2363945970670577,0.2343251841570593,0.06026535643404453,-0.012519797774787476
2014-04-11,0.33588293194770813,0.0,1815.69,-0.009532051442590618,-1,-1,0.009532051442590618,0.009532051442590618,0.2268625456244671,0.24385723559964992,0.06979740787663515,-0.005690044772159863
2014-04-14,-0.15896081924438477,-0.015238095238095236,1830.61,0.008183683881893849,1,-1,0.008183683881893849,-0.008183683881893849,0.23504622950636095,0.2520409194815438,0.0616137239947413,0.008183683881893849
2014-04-15,-0.33540347814559934,-0.02857142857142857,1842.98,0.006734582113406398,-1,-1,-0.006734582113406398,-0.006734582113406398,0.24178081161976733,0.2453063373681374,0.0548791418813349,0.004055223651079022
2014-04-16,0.0,0.0,1862.31,0.010433825888179194,-1,-1,-0.010433825888179194,-0.010433825888179194,0.25221463750794654,0.2348725114799582,0.04444531599315571,0.00629498690555382
2014-04-17,0.2663484215736389,0.012626262626262624,1864.8499999999997,0.0013629682617376602,-1,-1,-0.0013629682617376602,-0.0013629682617376602,0.2535776057696842,0.23350954321822054,0.04308234773141805,0.000818375091360701
2014-04-21,-0.1296304166316986,0.0,1871.89,0.003767994738389789,1,1,0.003767994738389789,0.003767994738389789,0.257345600508074,0.23727753795661033,0.04685034246980784,0.003767994738389789
2014-04-22,-0.5022504925727844,-0.1111111111111111,1879.55,0.0040837708429826225,-1,-1,-0.0040837708429826225,-0.0040837708429826225,0.2614293713510566,0.23319376711362771,0.04276657162682522,0.002455590488435971
2014-04-23,0.0,0.08928571428571429,1875.39,-0.00221574869477238,-1,-1,0.00221574869477238,0.00221574869477238,0.2592136226562842,0.23540951580840008,0.0449823203215976,-0.001327876770808798
2014-04-24,0.0,0.08333333333333333,1878.61,0.001715503883693198,-1,1,-0.001715503883693198,0.001715503883693198,0.2609291265399774,0.23369401192470687,0.0466978242052908,0.0010302434291701394
2014-04-25,0.0,0.0,1863.4,-0.008129365642879085,-1,1,0.008129365642879085,-0.008129365642879085,0.2527997608970983,0.24182337756758596,0.038568458562411714,-0.004856402893511952
2014-04-28,0.0,0.0,1869.43,0.0032307955332088844,-1,-1,-0.0032307955332088844,-0.0032307955332088844,0.2560305564303072,0.23859258203437708,0.03533766302920283,0.001941813176561104
2014-04-29,0.0,0.0,1878.33,0.004749512631766084,-1,-1,-0.004749512631766084,-0.004749512631766084,0.2607800690620733,0.233843069402611,0.030588150397436748,0.0028569123859863094
2014-04-30,0.0,0.0,1883.95,0.0029875523247041838,-1,-1,-0.0029875523247041838,-0.0029875523247041838,0.26376762138677745,0.2308555170779068,0.027600598072732564,0.001795384132054687
2014-05-01,0.0,0.0,1883.68,-0.00014332617611718807,-1,-1,0.00014332617611718807,0.00014332617611718807,0.2636242952106603,0.23099884325402398,0.027743924248849753,-8.598913172776386e-05
2014-05-02,-0.14330556392669677,-0.02857142857142857,1881.14,-0.0013493343030381874,-1,-1,0.0013493343030381874,0.0013493343030381874,0.2622749609076221,0.23234817755706216,0.029093258551887942,-0.0008090176423669265
2014-05-05,-0.19831757247447968,0.0,1884.66,0.0018694572336087256,-1,-1,-0.0018694572336087256,-0.0018694572336087256,0.2641444181412308,0.23047872032345343,0.027223801318279218,0.001122791862439877
2014-05-06,0.0,0.0,1867.72,-0.009028997640356608,-1,-1,0.009028997640356608,0.009028997640356608,0.2551154205008742,0.23950771796381004,0.036252798958635826,-0.0053912170449403165
2014-05-07,0.15923943122227988,-0.03174603174603175,1878.21,0.005600759982857978,-1,-1,-0.005600759982857978,-0.005600759982857978,0.2607161804837322,0.23390695798095207,0.030652038975777847,0.0033704714300049183
2014-05-08,-0.14236418008804322,-0.03333333333333333,1875.6300000000003,-0.0013745926338060719,1,-1,-0.0013745926338060719,0.0013745926338060719,0.2593415878499261,0.232532365347146,0.03202663160958392,-0.0013745926338060719
2014-05-09,0.0,0.0,1878.4800000000002,0.0015183361955399689,-1,-1,-0.0015183361955399689,-0.0015183361955399689,0.2608599240454661,0.23101402915160602,0.03050829541404395,0.0009117389796468768
2014-05-12,0.0,0.0,1896.6500000000003,0.009626232902744135,-1,-1,-0.009626232902744135,-0.009626232902744135,0.2704861569482102,0.22138779624886187,0.020882062511299815,0.005805278198273887
2014-05-13,0.2069982886314392,0.0,1897.45,0.0004217073940358064,-1,-1,-0.0004217073940358064,-0.0004217073940358064,0.270907864342246,0.22096608885482608,0.020460355117264007,0.0002530813347026491
2014-05-14,0.0,0.0,1888.53,-0.004712130811625354,1,-1,-0.004712130811625354,0.004712130811625354,0.26619573353062065,0.21625395804320072,0.025172485928889363,-0.004712130811625354
2014-05-15,0.1370167016983032,-0.04,1870.85,-0.009405875621160416,-1,-1,0.009405875621160416,0.009405875621160416,0.25678985790946024,0.22565983366436113,0.03457836155004978,-0.005615108268019928
2014-05-19,-0.36133246421813964,-0.05833333333333333,1885.08,0.007577387271161986,1,-1,0.007577387271161986,-0.007577387271161986,0.2643672451806222,0.2332372209355231,0.027000974278887792,0.007577387271161986
2014-05-20,0.0,0.0,1872.83,-0.0065196044560605956,-1,-1,0.0065196044560605956,0.0065196044560605956,0.2578476407245616,0.2397568253915837,0.03352057873494839,-0.003898125517658767
2014-05-21,0.0,0.0,1888.03,0.00808330156592446,-1,-1,-0.00808330156592446,-0.00808330156592446,0.2659309422904861,0.23167352382565923,0.025437277169023928,0.0048708220785157325
2014-05-22,0.0,-0.11666666666666665,1892.49,0.002359464872078838,-1,-1,-0.002359464872078838,-0.002359464872078838,0.2682904071625649,0.2293140589535804,0.02307781229694509,0.0014174587058952482
2014-05-23,-0.08430798848470052,0.016666666666666666,1900.53,0.00423937234257786,-1,-1,-0.00423937234257786,-0.00423937234257786,0.2725297795051428,0.22507468661100255,0.01883843995436723,0.002549364783401243
2014-05-27,-0.22170263528823853,-0.010416666666666664,1911.91,0.0059699477493898685,-1,1,-0.0059699477493898685,0.0059699477493898685,0.27849972725453265,0.2191047388616127,0.0248083877037571,0.0035933463089583505
2014-05-28,0.0,-0.1111111111111111,1909.78,-0.00111469021325644,-1,-1,0.00111469021325644,0.00111469021325644,0.2773850370412762,0.22021942907486913,0.025923077917013537,-0.0006684163396951477
2014-05-29,-0.14293082555135092,0.0,1920.03,0.005352758739255506,-1,-1,-0.005352758739255506,-0.005352758739255506,0.2827377957805317,0.21486667033561363,0.02057031917775803,0.003220804264492878
2014-05-30,0.0,0.0,1923.57,0.0018420236241803512,-1,-1,-0.0018420236241803512,-0.0018420236241803512,0.28457981940471205,0.21302464671143329,0.01872829555357768,0.0011062991508777658
2014-06-02,0.01321647564570109,0.013888888888888888,1924.97,0.000727548660923367,-1,-1,-0.000727548660923367,-0.000727548660923367,0.28530736806563545,0.21229709805050992,0.018000746892654313,0.00043669853191830043
2014-06-03,-0.31573623418807983,-0.030303030303030304,1924.24,-0.0003792986138724881,1,1,-0.0003792986138724881,-0.0003792986138724881,0.28492806945176297,0.21191779943663744,0.017621448278781825,-0.0003792986138724881
2014-06-04,0.0,0.0,1927.88,0.0018898689985705139,-1,-1,-0.0018898689985705139,-0.0018898689985705139,0.2868179384503335,0.21002793043806692,0.01573157928021131,0.0011350634487607633
2014-06-05,0.0,0.0,1940.46,0.006504104782935938,-1,-1,-0.006504104782935938,-0.006504104782935938,0.29332204323326944,0.20352382565513097,0.009227474497275373,0.003915964740321231
2014-06-06,0.10850841658455986,0.0,1949.44,0.004617093474191693,-1,-1,-0.004617093474191693,-0.004617093474191693,0.29793913670746114,0.19890673218093927,0.00461038102308368,0.0027770651047743567
2014-06-09,0.0,-0.047619047619047616,1951.2699999999998,0.0009382907902709886,1,-1,0.0009382907902709886,-0.0009382907902709886,0.2988774274977321,0.19984502297121026,0.0036720902328126917,0.0009382907902709886
2014-06-10,0.0,0.0,1950.79,-0.0002460238963116725,-1,-1,0.0002460238963116725,0.0002460238963116725,0.29863140360142043,0.20009104686752194,0.003918114129124364,-0.00014759496699845342
2014-06-11,-0.31873748699824017,0.041666666666666664,1943.89,-0.0035432986633579717,-1,-1,0.0035432986633579717,0.0035432986633579717,0.2950881049380625,0.20363434553087992,0.0074614127924823356,-0.0021219559142147586
2014-06-12,0.0,0.0,1930.11,-0.007114123963848034,-1,1,0.007114123963848034,-0.007114123963848034,0.28797398097421445,0.21074846949472795,0.0003472888286343012,-0.004252232838127104
2014-06-13,0.0,0.0,1936.16,0.0031296339563013217,-1,-1,-0.0031296339563013217,-0.0031296339563013217,0.2911036149305158,0.20761883553842664,-0.0027823451276670205,0.0018809107253282987
2014-06-16,0.3899098336696625,0.0,1937.78,0.0008363578653421081,-1,-1,-0.0008363578653421081,-0.0008363578653421081,0.29193997279585787,0.20678247767308452,-0.0036187029930091286,0.000502038482557059
2014-06-17,0.0,0.0,1941.99,0.0021702325923408,1,-1,0.0021702325923408,-0.0021702325923408,0.29411020538819865,0.20895271026542533,-0.0057889355853499285,0.0021702325923408
2014-06-18,-0.38485519886016845,0.05,1956.98,0.00768924811236175,-1,-1,-0.00768924811236175,-0.00768924811236175,0.3017994535005604,0.2012634621530636,-0.013478183697711678,0.004632410542880094
2014-06-19,-0.3529333472251892,0.04,1959.48,0.0012766632824317233,-1,1,-0.0012766632824317233,0.0012766632824317233,0.3030761167829921,0.19998679887063187,-0.012201520415279955,0.0007665192612526537
2014-06-20,0.0,0.027777777777777776,1962.87,0.001728556015696327,-1,1,-0.001728556015696327,0.001728556015696327,0.30480467279868845,0.19825824285493554,-0.010472964399583628,0.001038089078254445
2014-06-23,0.0,0.0,1962.61,-0.0001324678767336581,-1,1,0.0001324678767336581,-0.0001324678767336581,0.3046722049219548,0.1983907107316692,-0.010605432276317286,-7.947511046636032e-05
2014-06-24,0.0,-0.008333333333333331,1949.98,-0.006456103946242596,-1,-1,0.006456103946242596,0.006456103946242596,0.2982161009757122,0.2048468146779118,-0.0041493283300746905,-0.003860289906956132
2014-06-25,0.0,0.0,1959.53,0.004885532455618504,-1,-1,-0.004885532455618504,-0.004885532455618504,0.30310163343133073,0.19996128222229329,-0.009034860785693193,0.002938942446550259
2014-06-26,0.0,0.0,1957.22,-0.001179549508052484,-1,-1,0.001179549508052484,0.001179549508052484,0.30192208392327824,0.20114083173034578,-0.00785531127764071,-0.0007072842669025956
2014-06-27,-0.4008263945579529,0.0,1960.96,0.0019090501895577705,-1,-1,-0.0019090501895577705,-0.0019090501895577705,0.303831134112836,0.199231781540788,-0.00976436146719848,0.0011465954544747261
2014-06-30,0.5973641276359558,0.0,1960.23,-0.0003723359533374368,-1,-1,0.0003723359533374368,0.0003723359533374368,0.3034587981594986,0.19960411749412543,-0.009392025513861044,-0.0002233572024952805
2014-07-01,-0.33156123012304306,0.03571428571428571,1973.32,0.006655590151633005,1,-1,0.006655590151633005,-0.006655590151633005,0.31011438831113164,0.20625970764575843,-0.01604761566549405,0.006655590151633005
2014-07-02,0.1308605670928955,0.05833333333333333,1974.6199999999997,0.0006585713293442316,-1,1,-0.0006585713293442316,0.0006585713293442316,0.31077295964047585,0.2056011363164142,-0.015389044336149819,0.00039528155022900124
2014-07-03,0.10323656797409057,0.06666666666666667,1985.44,0.005464577266607426,1,1,0.005464577266607426,0.005464577266607426,0.3162375369070833,0.21106571358302162,-0.009924467069542392,0.005464577266607426
2014-07-07,0.0,0.0,1977.65,-0.003931280911030786,1,1,-0.003931280911030786,-0.003931280911030786,0.3123062559960525,0.20713443267199083,-0.013855747980573178,-0.003931280911030786
2014-07-08,-0.19261746406555175,-0.05,1963.7099999999998,-0.007073729944500454,-1,-1,0.007073729944500454,0.007073729944500454,0.30523252605155204,0.21420816261649128,-0.006782018036072724,-0.004228180600764839
2014-07-09,0.20646171271800995,0.0,1972.83,0.004633518936331134,-1,-1,-0.004633518936331134,-0.004633518936331134,0.30986604498788317,0.20957464368016016,-0.011415536972403858,0.002786968869736697
2014-07-10,-0.10966698328653972,-0.05555555555555555,1964.68,-0.004139677938001678,1,-1,-0.004139677938001678,0.004139677938001678,0.3057263670498815,0.20543496574215847,-0.00727585903440218,-0.004139677938001678
2014-07-11,0.0,0.0,1967.57,0.0014698966344172243,-1,-1,-0.0014698966344172243,-0.0014698966344172243,0.3071962636842987,0.20396506910774126,-0.008745755668819404,0.0008826289649183003
2014-07-14,0.0,0.0,1977.1,0.004831845777309738,-1,-1,-0.004831845777309738,-0.004831845777309738,0.3120281094616084,0.1991332233304315,-0.013577601446129142,0.0029065639841299234
2014-07-15,0.0013265684247016907,-0.020833333333333332,1973.28,-0.0019339917631568573,-1,-1,0.0019339917631568573,0.0019339917631568573,0.3100941176984516,0.20106721509358838,-0.011643609682972286,-0.001159197228189493
2014-07-16,0.22808006405830383,-0.041666666666666664,1981.57,0.004192326961482922,1,-1,0.004192326961482922,-0.004192326961482922,0.3142864446599345,0.2052595420550713,-0.015835936644455206,0.004192326961482922
2014-07-17,0.0,0.0,1958.1199999999997,-0.011904630539099379,1,-1,-0.011904630539099379,0.011904630539099379,0.3023818141208351,0.19335491151597192,-0.003931306105355827,-0.011904630539099379
2014-07-18,0.0,0.0,1978.22,0.010212621215764002,-1,-1,-0.010212621215764002,-0.010212621215764002,0.3125944353365991,0.18314229030020793,-0.01414392732111983,0.006160811681263941
2014-07-21,0.0,0.04,1973.6300000000003,-0.002322963707646261,-1,-1,0.002322963707646261,0.002322963707646261,0.3102714716289528,0.18546525400785419,-0.011820963613473567,-0.00139204984865039
2014-07-22,0.0,0.08333333333333333,1983.53,0.005003598871257334,-1,1,-0.005003598871257334,0.005003598871257334,0.31527507050021014,0.18046165513659684,-0.006817364742216233,0.0030101548114610595
2014-07-23,0.0,0.0,1987.01,0.0017529106323480887,-1,1,-0.0017529106323480887,0.0017529106323480887,0.31702798113255826,0.17870874450424876,-0.0050644541098681444,0.0010527289526400655
2014-07-24,0.0,0.0,1987.98,0.0004880515519555957,-1,-1,-0.0004880515519555957,-0.0004880515519555957,0.31751603268451384,0.17822069295229315,-0.00555250566182374,0.00029290713847505013
2014-07-25,-0.37553420662879944,0.0,1978.34,-0.004860938593827177,-1,-1,0.004860938593827177,0.004860938593827177,0.31265509409068665,0.18308163154612034,-0.0006915670679965629,-0.0029089872604986912
2014-07-28,0.42979639768600464,0.0,1978.91,0.0002880788446230361,-1,-1,-0.0002880788446230361,-0.0002880788446230361,0.3129431729353097,0.1827935527014973,-0.0009796459126195992,0.0001728738603283301
2014-07-29,-0.29890310764312744,0.0,1969.95,-0.004538026355257783,1,-1,-0.004538026355257783,0.004538026355257783,0.3084051465800519,0.1782555263462395,0.003558380442638184,-0.004538026355257783
2014-07-30,0.0,0.0,1970.07,6.0913396397368385e-05,-1,-1,-6.0913396397368385e-05,-6.0913396397368385e-05,0.30846605997644927,0.17819461294984215,0.0034974670462408156,3.654922515081607e-05
2014-07-31,-0.44728758931159973,0.0,1930.67,-0.020201982180386897,-1,-1,0.020201982180386897,0.020201982180386897,0.2882640777960624,0.19839659513022906,0.023699449226627714,-0.011989534911796523
2014-08-01,-0.346418297290802,-0.02857142857142857,1925.15,-0.0028632061512498972,-1,-1,0.0028632061512498972,0.0028632061512498972,0.2854008716448125,0.20125980128147897,0.026562655377877612,-0.001715297342169411
2014-08-04,0.0,0.0,1938.99,0.007163332167737625,-1,-1,-0.007163332167737625,-0.007163332167737625,0.2925642038125501,0.19409646911374134,0.01939932321013999,0.004314372527673638
2014-08-05,0.07708252966403961,-0.023809523809523808,1920.21,-0.009732663890958775,-1,-1,0.009732663890958775,0.009732663890958775,0.2828315399215913,0.20382913300470012,0.029131987101098763,-0.005809168373217201
2014-08-06,0.0,-0.16666666666666666,1920.24,1.5623169160183835e-05,1,-1,1.5623169160183835e-05,-1.5623169160183835e-05,0.28284716309075153,0.2038447561738603,0.029116363931938578,1.5623169160183835e-05
2014-08-07,-0.007139027118682861,-0.03333333333333333,1909.5700000000002,-0.0055720924051178705,-1,-1,0.0055720924051178705,0.0055720924051178705,0.2772750706856337,0.2094168485789782,0.034688456337056445,-0.0033332978662277014
2014-08-08,0.0,-0.03125,1931.59,0.01146541212583445,-1,-1,-0.01146541212583445,-0.01146541212583445,0.28874048281146814,0.19795143645314373,0.023223044211221996,0.006921120249175802
2014-08-11,0.4547401964664459,0.0,1936.92,0.0027555846424938877,-1,-1,-0.0027555846424938877,-0.0027555846424938877,0.291496067453962,0.19519585181064983,0.02046745956872811,0.0016557779464463696
2014-08-12,0.0,-0.07142857142857142,1933.75,-0.0016379596859128,1,-1,-0.0016379596859128,0.0016379596859128,0.2898581077680492,0.19355789212473704,0.02210541925464091,-0.0016379596859128
